order_id,user_id,order_value,items_count,hour,day_of_week,payment_mode,outside_city_center,risky_cancel_rate,fraud_label,high_value_order,late_night_order
ORD102824,U5727,680.08,9,5,2,UPI,0,1,1,0,0
ORD102825,U4965,845.28,3,0,3,UPI,0,0,1,0,1
ORD102826,U6686,579.3,2,5,3,COD,0,0,0,0,0
ORD102827,U4701,289.91,4,12,6,UPI,1,1,1,0,0
ORD102828,U3780,238.45,8,12,6,COD,0,0,0,0,0
ORD102829,U8398,738.47,6,12,6,COD,0,0,0,0,0
ORD102830,U2588,364.81,1,19,2,COD,0,0,0,0,0
ORD102831,U3368,609.35,8,3,1,COD,0,0,1,0,1
ORD102832,U6789,1105.45,5,4,6,UPI,1,0,1,1,1
ORD102833,U1436,1237.82,6,12,0,COD,0,0,0,1,0
ORD102834,U3828,162.67,5,8,6,COD,1,0,0,0,0
ORD102835,U2556,104.06,5,16,3,COD,0,1,1,0,0
ORD102836,U8570,151.42,3,2,0,UPI,0,0,1,0,1
ORD102837,U8480,695.9,4,19,0,UPI,1,0,0,0,0
ORD102838,U1182,231.06,5,17,2,COD,0,0,0,0,0
ORD102839,U8190,95.21,2,14,1,UPI,0,0,0,0,0
ORD102840,U7687,51.78,6,22,5,UPI,1,0,0,0,1
ORD102841,U6565,198.24,2,0,0,CARD,0,0,1,0,1
ORD102842,U8241,73.17,4,8,1,COD,0,0,0,0,0
ORD102843,U8651,85.02,1,5,4,CARD,1,0,0,0,0
ORD102844,U6575,575.82,4,17,5,COD,0,0,0,0,0
ORD102845,U2589,9.96,7,0,5,UPI,0,0,1,0,1
ORD102846,U9851,62.53,8,21,5,UPI,0,1,1,0,0
ORD102847,U1159,930.12,2,6,1,COD,1,1,1,0,0
ORD102848,U7555,931.89,3,9,2,UPI,0,0,0,0,0
ORD102849,U9244,199.67,1,5,6,CARD,0,0,0,0,0
ORD102850,U7846,46.03,7,6,2,UPI,1,0,0,0,0
ORD102851,U3307,610.34,4,5,4,UPI,1,0,0,0,0
ORD102852,U2228,223.25,8,7,6,COD,0,0,0,0,0
ORD102853,U8226,23.27,5,1,6,WALLET,0,0,1,0,1
ORD102854,U6590,85.88,9,8,2,CARD,1,0,0,0,0
ORD102855,U7919,73.79,6,8,1,COD,0,1,1,0,0
ORD102856,U6585,444.72,2,6,5,CARD,0,0,0,0,0
ORD102857,U7046,1141.97,1,8,1,COD,0,0,0,1,0
ORD102858,U5945,787.69,1,16,5,UPI,1,0,0,0,0
ORD102859,U8927,395.4,9,2,1,UPI,0,0,1,0,1
ORD102860,U8016,274.22,1,15,6,UPI,1,0,0,0,0
ORD102861,U8758,482.05,3,15,2,COD,0,0,0,0,0
ORD102862,U6086,293.33,2,1,1,WALLET,0,0,1,0,1
ORD102863,U8161,141.25,4,10,3,CARD,1,0,0,0,0
ORD102864,U2884,568.46,1,15,5,CARD,0,0,0,0,0
ORD102865,U2809,1032.75,1,14,6,COD,0,0,0,1,0
ORD102866,U4167,233.3,4,0,6,COD,1,0,1,0,1
ORD102867,U7352,921.12,4,20,5,UPI,0,0,0,0,0
ORD102868,U7056,282.01,7,16,4,CARD,0,0,0,0,0
ORD102869,U3437,256.53,8,2,3,WALLET,0,0,1,0,1
ORD102870,U7468,14.37,8,21,1,COD,0,1,1,0,0
ORD102871,U6951,594.18,8,21,2,UPI,0,0,0,0,0
ORD102872,U6276,823.84,9,18,4,UPI,0,0,0,0,0
ORD102873,U9859,544.66,1,19,3,COD,1,0,0,0,0
ORD102874,U8818,82.06,9,6,1,UPI,0,0,0,0,0
ORD102875,U5728,54.51,8,21,6,COD,1,0,0,0,0
ORD102876,U3624,425.32,1,10,6,UPI,1,0,0,0,0
ORD102877,U6738,256.68,7,17,2,CARD,1,0,0,0,0
ORD102878,U5232,280.27,9,13,1,CARD,0,1,1,0,0
ORD102879,U6793,1717.9,4,15,5,UPI,0,0,0,1,0
ORD102880,U5523,643.54,9,5,3,COD,0,0,0,0,0
ORD102881,U6571,265.33,1,1,3,UPI,0,0,1,0,1
ORD102882,U3224,9.64,9,22,4,CARD,0,0,0,0,1
ORD102883,U9389,17.35,6,10,6,UPI,1,0,0,0,0
ORD102884,U7091,577.28,4,10,2,UPI,0,0,0,0,0
ORD102885,U9662,909.27,5,9,0,WALLET,1,0,0,0,0
ORD102886,U7361,614.99,7,3,1,CARD,0,0,1,0,1
ORD102887,U2948,260.34,4,16,2,CARD,0,0,0,0,0
ORD102888,U8094,15.82,8,9,0,WALLET,0,0,0,0,0
ORD102889,U7318,1711.75,3,8,2,COD,0,0,0,1,0
ORD102890,U4796,2146.5,2,12,1,CARD,1,0,0,1,0
ORD102891,U1234,398.55,1,10,1,UPI,1,0,0,0,0
ORD102892,U4607,36.65,6,9,4,COD,0,0,0,0,0
ORD102893,U9043,389.32,2,23,3,UPI,1,0,0,0,1
ORD102894,U1522,1114.38,8,4,3,UPI,0,0,1,1,1
ORD102895,U6904,569.69,4,2,3,COD,0,0,1,0,1
ORD102896,U5888,636.46,9,3,4,WALLET,0,0,1,0,1
ORD102897,U6832,44.4,4,2,3,COD,1,0,1,0,1
ORD102898,U8122,56.31,4,9,2,WALLET,0,0,0,0,0
ORD102899,U6842,68.11,8,23,3,COD,0,0,0,0,1
ORD102900,U2316,1173.67,8,12,3,COD,0,0,0,1,0
ORD102901,U2124,373.12,5,4,5,UPI,1,0,1,0,1
ORD102902,U6621,784.09,3,12,1,UPI,1,0,0,0,0
ORD102903,U6423,61.25,2,23,4,COD,0,0,0,0,1
ORD102904,U3587,1313.07,9,0,4,WALLET,1,0,1,1,1
ORD102905,U6672,860.58,9,10,6,UPI,0,0,0,0,0
ORD102906,U2378,127.29,5,2,3,CARD,0,0,1,0,1
ORD102907,U4374,1036.46,8,16,5,COD,0,0,0,1,0
ORD102908,U2519,152.88,7,18,6,UPI,0,0,0,0,0
ORD102909,U6777,114.92,3,12,6,WALLET,0,0,0,0,0
ORD102910,U8935,153.43,5,15,0,COD,0,0,0,0,0
ORD102911,U7093,1203.72,9,17,1,COD,1,0,1,1,0
ORD102912,U9418,1236.05,4,22,3,UPI,0,1,1,1,1
ORD102913,U6355,199.49,3,19,0,WALLET,0,1,1,0,0
ORD102914,U5968,611.13,7,22,6,UPI,0,0,0,0,1
ORD102915,U6574,563.11,8,18,2,UPI,0,0,0,0,0
ORD102916,U5072,821.4,5,5,5,UPI,1,0,0,0,0
ORD102917,U3257,175.85,8,22,5,WALLET,0,0,0,0,1
ORD102918,U9588,356.82,5,6,1,COD,1,0,0,0,0
ORD102919,U5424,550.82,9,14,5,COD,0,0,0,0,0
ORD102920,U4237,13.3,7,4,4,COD,0,0,1,0,1
ORD102921,U4893,236.39,5,15,0,COD,0,1,1,0,0
ORD102922,U3005,595.18,9,5,3,COD,0,1,1,0,0
ORD102923,U3016,145.57,5,2,0,COD,0,0,1,0,1
ORD102924,U2772,1581.53,8,11,4,UPI,0,0,0,1,0
ORD102925,U9353,15.31,4,3,2,COD,0,0,1,0,1
ORD102926,U4976,1586.08,9,21,0,UPI,1,0,0,1,0
ORD102927,U2751,122.16,6,2,3,WALLET,1,1,1,0,1
ORD102928,U9967,25.03,6,15,0,COD,0,0,0,0,0
ORD102929,U8430,172.99,3,15,5,COD,0,0,0,0,0
ORD102930,U8170,771.55,3,22,2,COD,0,0,0,0,1
ORD102931,U7469,698.06,4,18,0,UPI,0,0,0,0,0
ORD102932,U4220,117.13,1,14,2,UPI,1,0,0,0,0
ORD102933,U1539,109.57,6,8,6,CARD,0,0,0,0,0
ORD102934,U2461,514.42,1,19,2,UPI,0,0,0,0,0
ORD102935,U6184,306.32,4,1,6,CARD,0,0,1,0,1
ORD102936,U9547,785.81,7,5,1,CARD,1,0,0,0,0
ORD102937,U1234,12.21,6,13,1,COD,0,0,0,0,0
ORD102938,U2548,471.33,8,8,3,COD,1,1,1,0,0
ORD102939,U8480,655.91,4,9,3,UPI,0,0,0,0,0
ORD102940,U5213,2509.29,9,17,3,WALLET,1,0,0,1,0
ORD102941,U2673,567.82,8,14,2,COD,1,0,0,0,0
ORD102942,U7708,131.88,5,3,2,COD,1,0,1,0,1
ORD102943,U8982,57.25,6,4,6,CARD,0,0,1,0,1
ORD102944,U3100,512.1,5,22,1,COD,0,1,1,0,1
ORD102945,U4748,370.31,6,20,5,UPI,1,0,0,0,0
ORD102946,U4173,1147.04,1,5,6,COD,1,0,1,1,0
ORD102947,U2815,648.42,4,14,6,COD,0,0,0,0,0
ORD102948,U4841,356.41,9,19,2,UPI,0,0,0,0,0
ORD102949,U9016,258.41,4,1,6,UPI,0,1,1,0,1
ORD102950,U8011,259.07,2,15,1,COD,0,0,0,0,0
ORD102951,U5493,128.29,6,4,0,CARD,0,0,1,0,1
ORD102952,U1674,8.74,2,22,3,COD,0,0,0,0,1
ORD102953,U9088,427.73,3,3,3,UPI,0,0,1,0,1
ORD102954,U9578,119.39,7,0,4,COD,0,0,1,0,1
ORD102955,U3158,116.8,4,7,5,CARD,1,0,0,0,0
ORD102956,U3661,66.98,1,20,1,CARD,1,0,0,0,0
ORD102957,U3064,105.11,9,9,4,COD,0,0,0,0,0
ORD102958,U4253,16.15,6,14,3,COD,1,0,0,0,0
ORD102959,U5979,560.78,9,1,4,CARD,1,0,1,0,1
ORD102960,U8703,256.58,3,18,0,UPI,0,0,0,0,0
ORD102961,U9931,412.23,5,11,6,UPI,0,0,0,0,0
ORD102962,U2401,506.62,9,9,4,COD,0,0,0,0,0
ORD102963,U4259,1796.5,6,11,0,WALLET,1,0,0,1,0
ORD102964,U4923,35.35,2,20,3,WALLET,0,0,0,0,0
ORD102965,U5214,270.57,1,19,2,COD,0,1,1,0,0
ORD102966,U4227,141.11,9,8,6,UPI,1,0,0,0,0
ORD102967,U3745,323.81,1,7,1,CARD,0,0,0,0,0
ORD102968,U7091,1265.82,5,1,6,UPI,0,0,1,1,1
ORD102969,U4866,643.65,1,20,4,UPI,1,1,1,0,0
ORD102970,U6818,542.28,5,23,6,COD,0,0,0,0,1
ORD102971,U3222,291.02,5,23,5,COD,0,1,1,0,1
ORD102972,U3792,556.02,7,6,0,CARD,1,0,0,0,0
ORD102973,U5063,16.46,7,3,5,UPI,0,0,1,0,1
ORD102974,U2524,441.23,1,18,3,UPI,0,0,0,0,0
ORD102975,U9224,403.47,9,7,5,COD,0,1,1,0,0
ORD102976,U7198,212.81,1,23,5,CARD,0,0,0,0,1
ORD102977,U5025,112.52,5,12,3,CARD,0,0,0,0,0
ORD102978,U3566,823.97,7,20,2,UPI,0,0,0,0,0
ORD102979,U3803,27.68,8,2,6,WALLET,0,0,1,0,1
ORD102980,U4709,36.11,2,4,5,COD,1,0,1,0,1
ORD102981,U7155,290.38,1,19,5,CARD,0,1,1,0,0
ORD102982,U1719,145.55,4,7,5,UPI,0,1,1,0,0
ORD102983,U7516,684.13,4,1,3,COD,0,0,1,0,1
ORD102984,U5579,502.82,6,23,5,COD,0,0,0,0,1
ORD102985,U1972,740.38,1,9,6,COD,1,1,1,0,0
ORD102986,U4718,196.28,1,21,3,CARD,0,0,0,0,0
ORD102987,U8395,674.54,3,15,2,CARD,0,0,0,0,0
ORD102988,U5402,991.35,5,3,3,UPI,0,0,1,0,1
ORD102989,U5552,211.77,6,13,5,COD,0,0,0,0,0
ORD102990,U3207,207.68,5,2,6,WALLET,0,1,1,0,1
ORD102991,U5426,1151.05,5,9,0,COD,0,0,0,1,0
ORD102992,U7919,25.54,9,12,6,UPI,1,0,0,0,0
ORD102993,U9835,215.54,2,4,5,CARD,1,0,1,0,1
ORD102994,U9386,63.16,1,21,6,COD,1,1,1,0,0
ORD102995,U9680,14.7,6,16,4,UPI,1,0,0,0,0
ORD102996,U3204,59.88,9,16,4,COD,0,1,1,0,0
ORD102997,U6345,282.15,7,10,6,COD,1,0,0,0,0
ORD102998,U4276,580.71,8,18,0,UPI,0,0,0,0,0
ORD102999,U2102,170.74,5,17,4,COD,0,0,0,0,0
ORD103000,U6243,947.48,4,16,6,UPI,0,0,0,0,0
ORD103001,U7614,287.78,6,10,6,COD,0,0,0,0,0
ORD103002,U9707,1724.59,3,14,6,UPI,0,1,1,1,0
ORD103003,U6223,1541.25,1,7,5,COD,0,0,0,1,0
ORD103004,U9584,742.01,4,11,3,CARD,1,0,0,0,0
ORD103005,U1630,1347.11,9,16,5,COD,1,0,1,1,0
ORD103006,U7683,613.96,4,23,4,CARD,0,1,1,0,1
ORD103007,U1277,1129.68,1,4,4,UPI,0,0,1,1,1
ORD103008,U1232,134.9,4,3,3,UPI,0,0,1,0,1
ORD103009,U6690,211.88,7,23,6,CARD,0,0,0,0,1
ORD103010,U8659,699.04,3,23,4,COD,0,1,1,0,1
ORD103011,U1025,276.31,6,10,3,COD,1,1,1,0,0
ORD103012,U8468,908.01,1,7,2,COD,0,0,0,0,0
ORD103013,U7410,1050.39,4,15,5,COD,0,0,0,1,0
ORD103014,U9652,178.14,3,15,2,WALLET,1,1,1,0,0
ORD103015,U4764,867.08,1,2,4,COD,0,0,1,0,1
ORD103016,U7599,83.77,3,11,6,CARD,0,1,1,0,0
ORD103017,U6102,203.38,4,23,2,UPI,0,0,0,0,1
ORD103018,U8006,364.87,5,12,6,COD,0,1,1,0,0
ORD103019,U4483,128.38,6,0,4,WALLET,1,0,1,0,1
ORD103020,U2994,432.88,2,3,6,WALLET,0,0,1,0,1
ORD103021,U9682,432.2,2,20,2,WALLET,0,0,0,0,0
ORD103022,U2072,115.9,6,5,4,UPI,0,0,0,0,0
ORD103023,U7707,793.94,5,4,1,COD,1,0,1,0,1
ORD103024,U1215,499.35,1,4,5,COD,0,0,1,0,1
ORD103025,U8605,191.19,3,20,0,UPI,0,0,0,0,0
ORD103026,U3606,132.1,5,9,5,COD,1,0,0,0,0
ORD103027,U9350,1054.95,2,18,2,UPI,1,1,1,1,0
ORD103028,U5781,903.16,1,17,3,CARD,1,0,0,0,0
ORD103029,U4313,130.53,9,1,0,COD,0,0,1,0,1
ORD103030,U8763,18.13,5,15,6,UPI,0,0,0,0,0
ORD103031,U6939,816.18,2,14,6,WALLET,1,0,0,0,0
ORD103032,U3295,477.92,4,23,4,COD,0,0,0,0,1
ORD103033,U6685,53.17,3,4,6,COD,0,0,1,0,1
ORD103034,U2696,442.59,7,20,0,COD,0,0,0,0,0
ORD103035,U2946,300.91,1,21,6,COD,0,1,1,0,0
ORD103036,U3783,744.83,4,8,3,COD,0,1,1,0,0
ORD103037,U4644,117.28,7,22,3,COD,0,0,0,0,1
ORD103038,U6241,301.8,5,4,5,COD,0,0,1,0,1
ORD103039,U7420,84.95,4,4,6,UPI,0,0,1,0,1
ORD103040,U8557,1579.45,4,8,6,COD,0,1,1,1,0
ORD103041,U3645,754.2,2,8,4,COD,0,0,0,0,0
ORD103042,U7589,667.27,8,1,5,CARD,0,0,1,0,1
ORD103043,U7353,585.92,4,6,2,UPI,0,0,0,0,0
ORD103044,U2932,275.25,2,0,2,COD,0,1,1,0,1
ORD103045,U2757,1283.81,9,19,1,CARD,0,0,0,1,0
ORD103046,U6085,37.86,7,1,5,COD,0,0,1,0,1
ORD103047,U6637,812.93,3,11,3,COD,0,0,0,0,0
ORD103048,U2116,121.18,7,5,1,CARD,0,0,0,0,0
ORD103049,U1492,195.8,1,19,3,COD,1,0,0,0,0
ORD103050,U9811,366.39,1,18,1,CARD,0,0,0,0,0
ORD103051,U8888,763.13,4,15,5,CARD,1,0,0,0,0
ORD103052,U7474,911.73,4,3,2,COD,0,0,1,0,1
ORD103053,U5958,438.21,4,17,3,COD,0,0,0,0,0
ORD103054,U3743,257.95,9,4,5,COD,0,0,1,0,1
ORD103055,U8866,1464.06,6,21,5,COD,0,0,0,1,0
ORD103056,U8160,141.53,3,17,2,CARD,0,1,1,0,0
ORD103057,U6451,812.52,6,5,0,UPI,0,0,0,0,0
ORD103058,U6258,473.44,2,13,2,COD,1,0,0,0,0
ORD103059,U9548,236.52,2,19,3,UPI,0,0,0,0,0
ORD103060,U8186,0.68,7,16,0,COD,0,0,0,0,0
ORD103061,U7102,295.84,3,17,1,COD,0,0,0,0,0
ORD103062,U1619,161.98,7,20,4,COD,0,0,0,0,0
ORD103063,U1882,55.1,3,9,3,CARD,0,0,0,0,0
ORD103064,U9988,39.07,2,22,6,COD,0,0,0,0,1
ORD103065,U4642,213.52,4,23,4,UPI,0,0,0,0,1
ORD103066,U2296,476.94,4,18,4,COD,1,0,0,0,0
ORD103067,U9436,908.6,3,17,0,UPI,0,0,0,0,0
ORD103068,U3895,101.4,9,3,1,COD,0,0,1,0,1
ORD103069,U7593,276.38,6,19,2,COD,0,0,0,0,0
ORD103070,U1929,248.75,5,14,0,UPI,0,0,0,0,0
ORD103071,U6366,360.15,6,5,1,UPI,1,0,0,0,0
ORD103072,U9711,829.28,8,5,6,COD,0,0,0,0,0
ORD103073,U4212,403.32,5,2,6,CARD,0,0,1,0,1
ORD103074,U3409,937.53,4,8,2,COD,1,0,0,0,0
ORD103075,U9199,365.48,7,10,2,UPI,0,0,0,0,0
ORD103076,U4423,462.98,5,4,1,UPI,0,0,1,0,1
ORD103077,U7976,287.58,4,13,2,CARD,1,0,0,0,0
ORD103078,U8594,866.07,5,1,3,UPI,0,0,1,0,1
ORD103079,U6158,1287.38,4,21,3,COD,1,0,1,1,0
ORD103080,U4667,509.64,8,18,0,CARD,1,1,1,0,0
ORD103081,U6973,859.58,8,7,2,CARD,0,0,0,0,0
ORD103082,U7236,30.41,1,12,2,WALLET,1,0,0,0,0
ORD103083,U9277,1182.83,3,18,1,COD,0,0,0,1,0
ORD103084,U3468,104.7,4,4,3,UPI,1,0,1,0,1
ORD103085,U7217,148.21,2,14,4,UPI,0,0,0,0,0
ORD103086,U4619,27.4,5,3,0,UPI,1,0,1,0,1
ORD103087,U2636,1681.95,8,3,5,WALLET,0,0,1,1,1
ORD103088,U9155,955.31,2,17,3,UPI,0,0,0,0,0
ORD103089,U4583,1221.99,9,23,1,UPI,1,0,0,1,1
ORD103090,U5009,939.37,7,18,0,COD,0,0,0,0,0
ORD103091,U4326,326.51,6,19,4,COD,0,0,0,0,0
ORD103092,U9148,1289.05,8,21,6,COD,0,0,0,1,0
ORD103093,U3217,1744.57,2,8,5,COD,0,0,0,1,0
ORD103094,U5967,349.15,5,14,0,COD,0,0,0,0,0
ORD103095,U3369,96.56,4,11,3,COD,1,0,0,0,0
ORD103096,U4638,537.38,8,3,4,UPI,0,0,1,0,1
ORD103097,U6722,1853.28,1,2,5,UPI,0,0,1,1,1
ORD103098,U5444,1028.44,3,4,1,CARD,1,0,1,1,1
ORD103099,U8618,989.58,8,16,0,UPI,0,0,0,0,0
ORD103100,U4947,1357.67,5,4,3,UPI,0,0,1,1,1
ORD103101,U2676,1121.93,4,3,1,COD,0,0,1,1,1
ORD103102,U2196,748.68,6,20,4,CARD,0,0,0,0,0
ORD103103,U3787,633.41,5,6,0,COD,0,0,0,0,0
ORD103104,U8432,153.78,3,6,2,WALLET,0,0,0,0,0
ORD103105,U8927,485.56,5,6,3,UPI,0,0,0,0,0
ORD103106,U4318,368.54,4,16,3,COD,0,0,0,0,0
ORD103107,U9858,990.05,1,14,2,COD,0,0,0,0,0
ORD103108,U7689,338.35,1,6,1,COD,0,0,0,0,0
ORD103109,U3176,68.34,7,14,3,COD,1,0,0,0,0
ORD103110,U4743,2.49,4,19,1,COD,0,0,0,0,0
ORD103111,U9792,566.4,1,3,4,UPI,0,0,1,0,1
ORD103112,U5422,399.15,6,1,2,COD,0,0,1,0,1
ORD103113,U4824,200.96,1,21,1,UPI,0,0,0,0,0
ORD103114,U3451,92.55,8,12,4,CARD,0,0,0,0,0
ORD103115,U1628,314.35,9,11,6,UPI,0,0,0,0,0
ORD103116,U8778,52.84,3,9,0,COD,0,0,0,0,0
ORD103117,U4696,204.82,7,18,3,COD,0,0,0,0,0
ORD103118,U4674,238.38,5,14,2,COD,0,0,0,0,0
ORD103119,U4929,313.32,3,16,0,UPI,0,0,0,0,0
ORD103120,U3765,314.26,5,20,6,UPI,0,0,0,0,0
ORD103121,U5369,148.53,7,5,0,UPI,0,1,1,0,0
ORD103122,U9307,949.26,7,4,0,COD,0,1,1,0,1
ORD103123,U5956,219.67,9,20,1,COD,1,0,0,0,0
ORD103124,U1692,130.41,8,12,6,CARD,0,0,0,0,0
ORD103125,U4162,96.68,4,13,3,UPI,0,0,0,0,0
ORD103126,U2105,194.73,5,23,2,WALLET,0,0,0,0,1
ORD103127,U4008,34.97,5,13,5,WALLET,0,0,0,0,0
ORD103128,U3161,16.73,2,14,5,CARD,0,1,1,0,0
ORD103129,U9345,464.61,7,15,3,COD,0,0,0,0,0
ORD103130,U4699,482.67,7,9,3,COD,0,0,0,0,0
ORD103131,U4786,377.07,9,0,3,COD,1,0,1,0,1
ORD103132,U5200,718.34,9,23,4,WALLET,0,0,0,0,1
ORD103133,U2913,19.97,4,10,6,COD,1,0,0,0,0
ORD103134,U6520,1374.23,5,6,4,UPI,0,1,1,1,0
ORD103135,U2772,49.95,7,16,4,WALLET,1,0,0,0,0
ORD103136,U3780,560.46,7,3,4,CARD,0,0,1,0,1
ORD103137,U8423,71.59,8,6,3,UPI,0,0,0,0,0
ORD103138,U3871,1059.74,8,2,3,COD,0,0,1,1,1
ORD103139,U1660,357.4,2,23,5,COD,1,0,0,0,1
ORD103140,U7242,42.94,9,19,2,UPI,0,1,1,0,0
ORD103141,U2132,479.5,4,13,5,WALLET,0,0,0,0,0
ORD103142,U1699,4.58,1,17,5,WALLET,1,0,0,0,0
ORD103143,U8470,748.1,1,17,2,COD,0,0,0,0,0
ORD103144,U7297,525.75,5,23,2,COD,0,0,0,0,1
ORD103145,U8812,119.53,7,23,5,UPI,0,0,0,0,1
ORD103146,U5557,234.8,5,0,5,UPI,0,0,1,0,1
ORD103147,U3179,3.92,3,5,5,COD,1,0,0,0,0
ORD103148,U9275,591.57,7,8,2,COD,0,0,0,0,0
ORD103149,U2422,194.8,1,1,2,WALLET,0,0,1,0,1
ORD103150,U4180,423.84,1,7,4,WALLET,0,0,0,0,0
ORD103151,U5316,1570.12,2,23,3,UPI,0,0,0,1,1
ORD103152,U7696,177.96,1,19,2,UPI,0,1,1,0,0
ORD103153,U1614,2314.62,9,3,1,COD,0,0,1,1,1
ORD103154,U5570,500.83,4,20,6,UPI,1,0,0,0,0
ORD103155,U1270,138.59,7,9,2,COD,0,0,0,0,0
ORD103156,U3468,287.04,5,22,2,COD,0,0,0,0,1
ORD103157,U4607,674.41,7,0,3,COD,1,0,1,0,1
ORD103158,U4075,295.73,7,10,5,COD,0,0,0,0,0
ORD103159,U1289,35.48,1,8,4,CARD,0,1,1,0,0
ORD103160,U9120,92.32,1,18,0,WALLET,0,1,1,0,0
ORD103161,U7614,783.42,3,10,5,UPI,0,0,0,0,0
ORD103162,U4252,522.59,2,3,5,UPI,1,0,1,0,1
ORD103163,U8415,421.78,7,22,3,COD,0,0,0,0,1
ORD103164,U7771,91.73,3,4,4,UPI,1,0,1,0,1
ORD103165,U1278,909.33,7,20,1,UPI,1,0,0,0,0
ORD103166,U1580,1618.78,9,16,6,UPI,1,0,0,1,0
ORD103167,U5958,20.87,1,17,6,COD,0,0,0,0,0
ORD103168,U9445,40.62,3,4,0,UPI,0,0,1,0,1
ORD103169,U5276,1080.22,6,17,6,COD,0,0,0,1,0
ORD103170,U8997,845.19,9,16,4,COD,0,0,0,0,0
ORD103171,U5776,481.08,5,2,5,UPI,0,0,1,0,1
ORD103172,U1824,1449.89,3,10,4,COD,1,0,1,1,0
ORD103173,U4832,519.84,8,16,3,UPI,0,0,0,0,0
ORD103174,U9891,121.66,5,7,4,UPI,0,0,0,0,0
ORD103175,U6445,652.16,6,23,2,COD,0,0,0,0,1
ORD103176,U2380,518.82,2,7,4,WALLET,0,0,0,0,0
ORD103177,U7534,2125.31,4,22,0,CARD,0,1,1,1,1
ORD103178,U4156,120.33,1,22,4,COD,0,0,0,0,1
ORD103179,U5307,455.51,4,1,1,UPI,0,0,1,0,1
ORD103180,U6634,757.44,1,6,6,COD,0,0,0,0,0
ORD103181,U9575,206.99,4,20,2,CARD,0,0,0,0,0
ORD103182,U6810,238.76,2,19,0,CARD,1,1,1,0,0
ORD103183,U9533,1094.19,6,23,0,COD,1,0,1,1,1
ORD103184,U6934,258.92,6,20,5,UPI,0,0,0,0,0
ORD103185,U4109,490.06,8,5,3,CARD,0,1,1,0,0
ORD103186,U5082,1100.19,9,19,6,COD,0,0,0,1,0
ORD103187,U4240,117.75,8,17,3,COD,0,0,0,0,0
ORD103188,U7028,2005.29,1,6,2,COD,1,0,1,1,0
ORD103189,U2849,605.25,3,17,0,COD,1,0,0,0,0
ORD103190,U9497,342.71,6,11,5,COD,0,0,0,0,0
ORD103191,U3749,281.87,1,6,1,COD,1,0,0,0,0
ORD103192,U7680,1543.54,8,6,4,COD,0,0,0,1,0
ORD103193,U1205,115.16,6,0,4,COD,0,1,1,0,1
ORD103194,U8352,186.75,1,9,4,UPI,0,0,0,0,0
ORD103195,U5591,183.93,2,9,3,WALLET,0,0,0,0,0
ORD103196,U4450,170.55,6,11,0,WALLET,0,0,0,0,0
ORD103197,U8214,316.06,8,2,0,COD,0,0,1,0,1
ORD103198,U4811,2263.14,5,2,1,CARD,0,0,1,1,1
ORD103199,U6141,1098.15,1,12,3,WALLET,0,0,0,1,0
ORD103200,U9501,198.71,2,12,1,WALLET,0,0,0,0,0
ORD103201,U3708,274.84,4,5,0,CARD,0,0,0,0,0
ORD103202,U2991,553.55,4,2,4,CARD,0,0,1,0,1
ORD103203,U9463,8.65,7,14,6,COD,0,0,0,0,0
ORD103204,U4273,857.83,2,8,3,COD,0,0,0,0,0
ORD103205,U5538,1059.29,7,20,3,UPI,1,0,0,1,0
ORD103206,U9712,973.16,7,5,3,COD,0,0,0,0,0
ORD103207,U4722,235.05,7,5,5,WALLET,0,0,0,0,0
ORD103208,U4551,309.95,3,7,5,COD,1,0,0,0,0
ORD103209,U3832,6.23,6,10,4,WALLET,0,0,0,0,0
ORD103210,U6679,254.91,6,18,5,CARD,0,0,0,0,0
ORD103211,U7579,308.49,4,15,3,UPI,1,0,0,0,0
ORD103212,U1152,1187.44,1,8,5,COD,0,1,1,1,0
ORD103213,U6754,1122.1,9,22,5,COD,1,0,1,1,1
ORD103214,U3800,1692.13,2,10,2,UPI,1,0,0,1,0
ORD103215,U6310,1081.87,9,15,3,CARD,0,0,0,1,0
ORD103216,U3610,4.12,8,5,5,WALLET,0,0,0,0,0
ORD103217,U2104,512.86,1,16,4,COD,0,0,0,0,0
ORD103218,U8361,35.34,7,15,5,COD,1,0,0,0,0
ORD103219,U5199,159.14,3,19,5,COD,1,0,0,0,0
ORD103220,U4854,431.74,9,20,6,COD,1,0,0,0,0
ORD103221,U8263,603.01,5,17,3,CARD,0,0,0,0,0
ORD103222,U2914,531.57,3,0,5,COD,1,1,1,0,1
ORD103223,U8365,25.15,8,17,2,UPI,1,0,0,0,0
ORD103224,U4072,54.69,3,7,2,UPI,0,1,1,0,0
ORD103225,U1406,68.82,7,21,6,COD,0,0,0,0,0
ORD103226,U1166,47.93,7,9,5,UPI,0,0,0,0,0
ORD103227,U1508,98.15,7,1,3,UPI,0,0,1,0,1
ORD103228,U2661,583.16,1,8,0,COD,0,0,0,0,0
ORD103229,U4664,888.45,5,23,0,UPI,0,0,0,0,1
ORD103230,U4489,262.81,1,3,1,COD,0,0,1,0,1
ORD103231,U1680,590.1,7,10,2,UPI,1,0,0,0,0
ORD103232,U3524,111.58,8,9,0,WALLET,1,0,0,0,0
ORD103233,U3120,1811.17,7,13,1,UPI,1,0,0,1,0
ORD103234,U6260,215.39,1,6,0,UPI,0,0,0,0,0
ORD103235,U5357,934.97,3,18,3,UPI,1,0,0,0,0
